Brand,Date,Source,Screenname,Display Name,Sentiment,Content,Created Date/Time,Closed Date/Time,Link,Gender,City,State,Country,Retweet Count,Favorite Count,Followers Count,Location,Comments,Likes,Shares,Verified Account,Post Type,Agent Ticket ID,Email Ticket ID,Email Ticket Assigned To,Email Ticket Status,Sub-Source,Ratings,Note1,Note2,Note3,Forums Response Comment,Forums Response By,Forums Response Time,Business Location,App Version,Device Name,Os Version,Others,Category,SubCategory,PostType,Rating,General
Spice Money,2024-03-04,Twitter.com,JeremyAndr93725,Jeremy Andrew,Positive,"@PankajK0055 @SpiceMoneyIndia @narendramodi @SonuSood xdigital_tech on Instagram helped me regain access into my account in 45 minutes,their recovery platform is the best I had to recommend them.",2024-03-04 16:30:05,,https://twitter.com/JeremyAndr93725/status/1764606735564570887,Male,,,,0,0,0,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-04,Twitter.com,PankajK0055,Pankaj Kumar,Neutral,@SpiceMoneyIndia  my agent id  is sdl393346 my account is locked please help sir @narendramodi @SonuSood @SpiceMoneyIndia https://t.co/YJ8vqXeeS2,2024-03-04 16:29:50,,https://twitter.com/PankajK0055/status/1764606673556250898,Male,,,,0,0,2,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-04,Twitter.com,JordanR82817801,Jordan Rogers,Neutral,@PankajK0055 @SpiceMoneyIndia @narendramodi Reach out to @dascybert. He’s highly recommended,2024-03-04 16:25:37,,https://twitter.com/JordanR82817801/status/1764605611776377321,Male,,,,0,0,1,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-04,Twitter.com,JordanR82817801,Jordan Rogers,Neutral,"Reach out to @dascybert. He’s highly recommended 
  Quoted Tweet : @PankajK0055 : @SpiceMoneyIndia my agent id is sdl393346 my account is not open please help me sir @narendramodi https://t.co/Fl9nOrTUrJ",2024-03-04 16:25:33,,https://twitter.com/JordanR82817801/status/1764605597679231117,Male,,,,0,0,1,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-04,Twitter.com,PankajK0055,Pankaj Kumar,Neutral,@SpiceMoneyIndia my agent id is sdl393346 my account is not open please help me sir @narendramodi https://t.co/Fl9nOrTUrJ,2024-03-04 16:24:33,,https://twitter.com/PankajK0055/status/1764605343097876665,Male,,,,0,0,2,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-04,youtube.com,@sameerkgvideos4988,@sameerkgvideos4988,Neutral,Sir Maine Bijli Bill payment kya tha par mujhe commission nhi mila,2024-03-04 14:32:07,,https://www.youtube.com/watch?v=5DADCSRiE3A&lc=Ugzg9WVGkAyTdh3QM0F4AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-04,Twitter.com,SpiceMoneyIndia,Spice Money,Neutral,"आप भी जान लें कि व्हाट्सएप पर किसी अनजान व्यक्ति द्वारा भेजे गए या अनजान ग्रुप पर आये मैसेज अथवा लिंक के साथ क्या करना चाहिए 
पूरी जानकारी के लिए लिंक पर https://t.co/jFRnsLk9UJ क्लिक करेंI

#SpiceSmachar #WhatsappFraud #FraudAwareness #RuralFintech
#SpiceMoneyTohLifeBani… https://t.co/4PmXvFIJWC",2024-03-04 12:06:51,,https://twitter.com/SpiceMoneyIndia/status/1764540490429415730,Male,,,,0,0,6053,"Noida, india",0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-04,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"आप भी जान लें कि व्हाट्सएप पर किसी अनजान व्यक्ति द्वारा भेजे गए या अनजान ग्रुप पर आये मैसेज अथवा लिंक के साथ क्या करना चाहिए 
पूरी जानकारी के लिए लिंक पर https://youtu.be/w_spCvVW92w?feature=shared क्लिक करेंI

#SpiceSmachar #WhatsappFraud #FraudAwareness #RuralFintech
#SpiceMoneyTohLifeBani #SpiceMoneyGuarantee",2024-03-04 12:06:21,,https://www.facebook.com/634639855377280/posts/802328508608413,,,,,0,0,0,,5,34,1,,Post,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-04,Facebook.com,FB User,FB User,Positive,Very nice 👍❤️,2024-03-04 09:55:25,,https://www.facebook.com/634639855377280/posts/800712535436677?comment_id=907560137532411,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-04,Twitter.com,KapilIndurkahya,kapil indurkahya,Neutral,@SpiceMoneyIndia My mobile number is 8602089006,2024-03-04 09:37:29,,https://twitter.com/KapilIndurkahya/status/1764502901735723209,Male,,,,0,0,0,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-04,Twitter.com,SpiceMoneyIndia,Spice Money,Neutral,"@KapilIndurkahya Dear Sir, Greetings! We are trying to contact you but your number is not contactable. Please share your contact details and suitable times. Regards, Team Spice Money",2024-03-04 09:34:55,,https://twitter.com/SpiceMoneyIndia/status/1764502254579495129,Male,,,,0,0,6054,"Noida, india",0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-04,Twitter.com,SpiceMoneyIndia,Spice Money,Neutral,"@pentyala_satish Dear Sir, Greetings! Our customer care officer will get in touch with you shortly. Regards, Team Spice Money",2024-03-04 09:09:27,,https://twitter.com/SpiceMoneyIndia/status/1764495846257590480,Male,,,,0,0,6054,"Noida, india",0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-04,Twitter.com,SpiceMoneyIndia,Spice Money,Neutral,"@samyaduvanshi2 Dear Sir, Greetings! We would like to inform you that your concern regarding New id request , you can contact us on our official customer care number 0120-3645622 Regards, Team Spice Money",2024-03-04 08:56:23,,https://twitter.com/SpiceMoneyIndia/status/1764492557755564355,Male,,,,0,0,6054,"Noida, india",0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-04,Twitter.com,SpiceMoneyIndia,Spice Money,Neutral,"@SPrajapati20051 Dear sir, Greetings! Aapke sujhaav ke liye dhanyavaad, humne ise note kar liya hai. Regards, Team Spice Money",2024-03-04 08:55:37,,https://twitter.com/SpiceMoneyIndia/status/1764492366205874307,Male,,,,0,0,6054,"Noida, india",0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-04,Twitter.com,SpiceMoneyIndia,Spice Money,Neutral,"@Sandeemth1 Dear Sir, Greetings! Go to Twitter and search spicemoneyofficial in the message box, select it, type your message and send it. You can also contact us on our official customer care number 0120-3645645 Regards, Team Spice Money",2024-03-04 08:44:53,,https://twitter.com/SpiceMoneyIndia/status/1764489666030444818,Male,,,,0,0,6054,"Noida, india",0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-04,Twitter.com,AhirimSensin06,Serap👩‍👦🧸👒🥿🥿,Positive,Just watched an outstanding film @LaapataaLadies showing the grit &amp; aspirations of young women across rural India. Resonated so much with what we are trying to do at @SpiceMoneyIndia. Brilliant work by Kiran Rao - Would encourage everyone to watch it.,2024-03-04 00:45:23,,https://twitter.com/AhirimSensin06/status/1764368993102581889,,,,,0,0,947,"Aliağa, türkiye",0,0,0,,Retweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-04,Twitter.com,AamirAdmirer,SZP on Xmas 2024 ❤️,Positive,Just watched an outstanding film @LaapataaLadies showing the grit &amp; aspirations of young women across rural India. Resonated so much with what we are trying to do at @SpiceMoneyIndia. Brilliant work by Kiran Rao - Would encourage everyone to watch it.,2024-03-04 00:07:33,,https://twitter.com/AamirAdmirer/status/1764359475845042178,,,,,0,0,337,,0,0,0,,Retweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-03,Twitter.com,Vijay_aamir,Vijay,Positive,Just watched an outstanding film @LaapataaLadies showing the grit &amp; aspirations of young women across rural India. Resonated so much with what we are trying to do at @SpiceMoneyIndia. Brilliant work by Kiran Rao - Would encourage everyone to watch it.,2024-03-03 23:49:59,,https://twitter.com/Vijay_aamir/status/1764355051953209529,Male,,,,0,0,2155,Wherever my phone is ,0,0,0,,Retweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-03,Twitter.com,AAMIRCRAZE,AamirKhanWorld,Positive,Just watched an outstanding film @LaapataaLadies showing the grit &amp; aspirations of young women across rural India. Resonated so much with what we are trying to do at @SpiceMoneyIndia. Brilliant work by Kiran Rao - Would encourage everyone to watch it.,2024-03-03 23:39:59,,https://twitter.com/AAMIRCRAZE/status/1764352535668928696,,,,,0,0,2223,"Mumbai, maharashtra ",0,0,0,,Retweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-03,Twitter.com,pentyala_satish,Pentyala satish,Neutral,"@SpiceMoneyIndia this spice money aeps worest service I m withdrawal money through aeps in SBI bank error comes "" suspect fruad "" what is this why this error comes always SBI bank customers",2024-03-03 21:59:12,,https://twitter.com/pentyala_satish/status/1764327173929001352,Male,,,,0,0,305,"Manuguru, india",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-03,Twitter.com,SPrajapati20051,Santosh Prajapati,Neutral,Dear Spice Money Team Aeps Cash Withdrawal ke Liye Ke Spice Money Ko iris ka option Lana chahiye isse costumer ko Paisa nikashi me bahut madam milega @SpiceMoneyIndia @NPCI_NPCI @_DigitalIndia,2024-03-03 21:54:36,,https://twitter.com/SPrajapati20051/status/1764326016867258670,Male,,,,0,0,1,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-03,Twitter.com,jaan_de_denge,तुषार,Positive,Just watched an outstanding film @LaapataaLadies showing the grit &amp; aspirations of young women across rural India. Resonated so much with what we are trying to do at @SpiceMoneyIndia. Brilliant work by Kiran Rao - Would encourage everyone to watch it.,2024-03-03 20:59:34,,https://twitter.com/jaan_de_denge/status/1764312166864420889,,,,,0,0,87,India,0,0,0,,Retweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-03,Twitter.com,AamirKaBhakt,Vikramaditya,Positive,Just watched an outstanding film @LaapataaLadies showing the grit &amp; aspirations of young women across rural India. Resonated so much with what we are trying to do at @SpiceMoneyIndia. Brilliant work by Kiran Rao - Would encourage everyone to watch it.,2024-03-03 20:58:43,,https://twitter.com/AamirKaBhakt/status/1764311951369465944,Male,,,,0,0,220,India,0,0,0,,Retweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-03,Twitter.com,Aamir_stan,लाल सिंह चड्ढा,Positive,Just watched an outstanding film @LaapataaLadies showing the grit &amp; aspirations of young women across rural India. Resonated so much with what we are trying to do at @SpiceMoneyIndia. Brilliant work by Kiran Rao - Would encourage everyone to watch it.,2024-03-03 20:58:01,,https://twitter.com/Aamir_stan/status/1764311776458633630,,,,,0,0,281,India,0,0,0,,Retweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-03,Twitter.com,Nick_Rangeela,Nikhil,Positive,Just watched an outstanding film @LaapataaLadies showing the grit &amp; aspirations of young women across rural India. Resonated so much with what we are trying to do at @SpiceMoneyIndia. Brilliant work by Kiran Rao - Would encourage everyone to watch it.,2024-03-03 20:57:19,,https://twitter.com/Nick_Rangeela/status/1764311598343324023,Male,,,,0,0,443,India,0,0,0,,Retweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-03,Twitter.com,Aditya__REBEL,Aditya Kumar🚬,Positive,Just watched an outstanding film @LaapataaLadies showing the grit &amp; aspirations of young women across rural India. Resonated so much with what we are trying to do at @SpiceMoneyIndia. Brilliant work by Kiran Rao - Would encourage everyone to watch it.,2024-03-03 20:56:11,,https://twitter.com/Aditya__REBEL/status/1764311315651469502,Male,,,,0,0,985,India,0,0,0,,Retweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-03,Twitter.com,Dev_Atheist,Dev 🏹,Positive,Just watched an outstanding film @LaapataaLadies showing the grit &amp; aspirations of young women across rural India. Resonated so much with what we are trying to do at @SpiceMoneyIndia. Brilliant work by Kiran Rao - Would encourage everyone to watch it.,2024-03-03 20:52:31,,https://twitter.com/Dev_Atheist/status/1764310392296325609,Male,,,,0,0,1770,India,0,0,0,,Retweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-03,Twitter.com,IamDilipModi,Dilip Modi,Positive,Just watched an outstanding film @LaapataaLadies showing the grit &amp; aspirations of young women across rural India. Resonated so much with what we are trying to do at @SpiceMoneyIndia. Brilliant work by Kiran Rao - Would encourage everyone to watch it.,2024-03-03 20:09:32,,https://twitter.com/IamDilipModi/status/1764299577237389762,Male,,,,0,0,1877,,0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-03,Twitter.com,samyaduvanshi2,Saurabh Yadav,Neutral,@SpiceMoneyIndia Kindly provide agent id,2024-03-03 18:21:19,,https://twitter.com/samyaduvanshi2/status/1764272342270669306,Male,,,,0,0,39,"Uttar pradesh, india",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-03,Twitter.com,Sandeemth1,Kumar Sammie,Neutral,@SpiceMoneyIndia Unable to send inbox,2024-03-03 17:52:20,,https://twitter.com/Sandeemth1/status/1764265047658828147,Male,,,,0,0,9,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-03,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"प्रिय महोदय, नमस्कार! आपसे हुई बातचीत के अनुसार Aeps transaction failed के संबंध में आपको जानकारी साझा कर दी गई है।अधिक जानकारी के लिए आप हमारे आधिकारिक ग्राहक सेवा नंबर 0120-3645645 पर भी संपर्क कर सकते हैं सादर, टीम स्पाइस मनी",2024-03-03 16:45:36,,https://www.facebook.com/634639855377280/posts/801117022062895?comment_id=398507339460515&reply_comment_id=3084125035054187,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-03,Facebook.com,FB User,FB User,Neutral,ये कंपनी फ्रॉड है।,2024-03-03 16:16:54,,https://www.facebook.com/634639855377280/posts/801117022062895?comment_id=398507339460515,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-03,Facebook.com,FB User,FB User,Neutral,Roshidul Khan Mai apna Distributor se baat kiye the to wo bole ki gmai kar diya hun 10 15 din mein option add ho jaega lekin Abhi Tak nahin hua,2024-03-03 16:05:22,,https://www.facebook.com/634639855377280/posts/801117022062895?comment_id=804734611472477&reply_comment_id=397616492846912,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-03,Facebook.com,FB User,FB User,Neutral,Roshidul Khan fse nahi samjhe contact number dijiye fse ka,2024-03-03 15:59:16,,https://www.facebook.com/634639855377280/posts/801117022062895?comment_id=804734611472477&reply_comment_id=1829941127520769,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-03,Facebook.com,FB User,FB User,Neutral,Wo Karake Dega,2024-03-03 15:57:50,,https://www.facebook.com/634639855377280/posts/801117022062895?comment_id=804734611472477&reply_comment_id=429439816322045,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-03,Facebook.com,FB User,FB User,Neutral,Roshidul Khan  2019 me hi liye the,2024-03-03 15:57:38,,https://www.facebook.com/634639855377280/posts/801117022062895?comment_id=804734611472477&reply_comment_id=2714533965381406,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-03,Facebook.com,FB User,FB User,Neutral,"Arbaj Alam Mil Jayega Apko , Apke FSE Se Baat Kariye",2024-03-03 15:57:32,,https://www.facebook.com/634639855377280/posts/801117022062895?comment_id=804734611472477&reply_comment_id=793685762807623,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-03,Facebook.com,FB User,FB User,Neutral,6 Mahina Honi Chahiye Minimum.Tabhi Milega Option,2024-03-03 15:56:06,,https://www.facebook.com/634639855377280/posts/801117022062895?comment_id=804734611472477&reply_comment_id=921135156083863,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-03,Facebook.com,FB User,FB User,Neutral,6 .7. years,2024-03-03 15:56:01,,https://www.facebook.com/634639855377280/posts/801117022062895?comment_id=804734611472477&reply_comment_id=1049337962802864,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-03,Facebook.com,FB User,FB User,Neutral,Arbaj Alam Id Liye Kitna  Din Huwe,2024-03-03 15:55:20,,https://www.facebook.com/634639855377280/posts/801117022062895?comment_id=804734611472477&reply_comment_id=1608920196628135,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-03,Facebook.com,FB User,FB User,Neutral,Roshidul Khan  sir option so hona chahiye na tab hi na plan ka payment karunga,2024-03-03 14:53:17,,https://www.facebook.com/634639855377280/posts/801117022062895?comment_id=804734611472477&reply_comment_id=1080815923209094,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
