"authorFollowersCount","authorFullName","authorProfileId","authorProfileUrl","authorType","commentsCount","image","isRepost","likesCount","postedAtISO","postedAtTimestamp","text","timeSincePosted","title","url","urn"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","2","https://media.licdn.com/dms/image/D4D22AQHUsae7AuOawQ/feedshare-shrink_2048_1536/0/1704521929997?e=1712188800&v=beta&t=-KtN111GWpRokS0I_Ce5MWJdE4OXSkfrAxgRMJSMkZ4","false","518","2024-01-06T06:18:58.520Z","1704521938520","Interested candidates please share your updated resume on careers@suryodaybank.com 

#hiring #wearehiring #applynow #recruitment #jobopening #nowhiring #bankofsmiles #suryodaybank

Pradeep Nair ","2mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7149283184822697984?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7149283184822697984%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7149283184822697984"
"290K","Jana Small Finance Bank","jana-small-financebank","https://www.linkedin.com/company/jana-small-financebank/","Company","2","https://media.licdn.com/dms/image/D4D22AQHXx3ZT-nY8Gw/feedshare-shrink_2048_1536/0/1692624291557?e=1712188800&v=beta&t=JQZoTyWQJs80Ib2kuwTarTadm2ZDt3o8N1t5E2NLeH0","false","128","2023-08-21T13:24:53.057Z","1692624293057","Happy Entrepreneurs Day to those who dare to dream, disrupt norms, and drive progress. 

#WorldEntrepreneursDay #JanaSmallFinanceBank #Banking #JanaSFB","6mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7099380842866630656?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7099380842866630656%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7099380842866630656"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","1","https://media.licdn.com/dms/image/D4D05AQHNDX8wOtBVyQ/videocover-high/0/1705216032218?e=1710093600&v=beta&t=dYuFekwSdxjCX-ObERx5Q2mrj2PGWeLtZoocsijHk5g","false","136","2024-01-14T07:07:13.307Z","1705216033307","Suryoday Small Finance Bank wishes you a Happy Harvest Season. 
#lohri #pongal #bihu #harvestseason #celebrations #suryodaybank #bankofsmiles","1mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7152194429364137984?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7152194429364137984%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7152194429364137984"
"589K","AU SMALL FINANCE BANK","aubank","https://www.linkedin.com/company/aubank/","Company","18","https://media.licdn.com/dms/image/D5622AQEQsQ9fUAKsPw/feedshare-shrink_2048_1536/0/1683205776637?e=1712188800&v=beta&t=cuNgaKOHDRXWQmqX6LS1PZCsE9OgaHP8nQEfMrUgvnI","false","660","2023-05-05T03:30:02.096Z","1683257402096","May Lord Buddha's teachings enlighten you to follow the path of peace and harmony. 

#HappyBuddhaPurnima

#AUSmallFinanceBank #LordBuddha #peace #harmony","10mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7060093254641356800?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7060093254641356800%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7060093254641356800"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","1","https://media.licdn.com/dms/image/D4D22AQF7oTMDyd1zzQ/feedshare-shrink_2048_1536/0/1696318652276?e=1712188800&v=beta&t=3JWPZwfpaEtV9oMTDWh3dfpaBzofIRt87l6mPWkZPWQ","false","133","2023-10-03T07:37:33.364Z","1696318653364","All set to spread more smiles in Rajasthan!
 
We recently inaugurated branches at #Deoli, #Gangapur, #Ramganjmandi in Rajasthan. We are committed to deliver best-in-class banking services to our customers. 

#rajasthan #branch #branchlaunch #bankofsmiles #suryodaybank","5mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7114876113079721984?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7114876113079721984%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7114876113079721984"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","1","https://media.licdn.com/dms/image/D4D22AQGUGeAojdXNNA/feedshare-shrink_2048_1536/0/1689151281303?e=1712188800&v=beta&t=N17bm-GbIJKOrtVell0ans9xDhOWhOJlleoeQmumfTk","false","89","2023-07-12T08:41:23.150Z","1689151283150","Boost your savings with an attractive interest rate on Suryoday Savings Account. What's more? Get monthly interest credit, enjoy Debit Card offers, and much more. 
To apply, visit link www.suryodaybank.com/apply or call on 1800 266 7711 or Visit nearest branch 

#savings #savingsaccount #interestrates #bankofsmiles #suryodaybank","8mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7084813983521603585?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7084813983521603585%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7084813983521603585"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","1","https://media.licdn.com/dms/image/D4D22AQHirJVQPNipIQ/feedshare-shrink_2048_1536/0/1682151139698?e=1712188800&v=beta&t=oLbMhNoTxO4GuYcqKO5_yo7fiRVLNoVDuIou7r7nYTc","false","64","2023-04-22T08:12:20.481Z","1682151140481","Let us contribute to the well-being of our Mother Earth and make her smile. 

#nature #worldearthday #earthday #bankofsmiles #suryodaybank","11mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7055453257124524032?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7055453257124524032%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7055453257124524032"
"290K","Jana Small Finance Bank","jana-small-financebank","https://www.linkedin.com/company/jana-small-financebank/","Company","1","https://media.licdn.com/dms/image/D4D22AQF1HCbYIIA28w/feedshare-shrink_2048_1536/0/1697795039297?e=1712188800&v=beta&t=GEg6JG9TS6bDb2vKvRZmJh5Hk2spaYEtHTK6ncUzV18","false","63","2023-10-20T09:44:00.409Z","1697795040409","Cyber threats are real, but so is our commitment to your security. This National Cyber Security  Awareness Month, Jana Small Finance Bank is your partner in financial safety. Stay tuned for tips, insights, and more.

#JanaSFB #CyberSecurity #BankingAwareness #StaySafeOnline #JanaHitMeinJaari #ConsumerAwareness #StaySafe #FreedomFromFrauds #SecureBanking #Secure #SafeBanking","4mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7121068529168134146?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7121068529168134146%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7121068529168134146"
"589K","AU SMALL FINANCE BANK","aubank","https://www.linkedin.com/company/aubank/","Company","21","https://media.licdn.com/dms/image/D4D05AQFKADhQxYgPbQ/videocover-high/0/1695626508186?e=1710093600&v=beta&t=xxheR3L1_qEevq9WS6dsjVLY4wtOcRlnCTnWDd8mdrc","false","210","2023-09-25T07:22:25.033Z","1695626545033","Meet Mr. Janeu, a businessman, from Rohtak, Haryana. Being in proximity with an AU Small Finance Bank Branch, he talks about how it has only elevated his banking experience. Since the very inception of his outlet, he has been using AU Small Finance Bank’s QR Code. As he shares his experience, he talks about the voice-enabled QR Box provided by the bank and its convenience as it eliminates the need to constantly check any banking app or phone. He also shares his experience with the card machine provided by AU Small Finance Bank has enabled a seamless transaction experience for both him and his customers. As he moved all his banking needs to AU Small Finance Bank, his trust in us pushes us to continue #BankingWithPurpose. Stories like this of Mr. Janeu motivate us to bring ‘Badlaav’ to the industry and revolutionize to bring an exceptional customer experience. 

#AUSmallFinanceBank #BadlaavHumseHai #impact #financialinclusion","5mo","#BankingWithPurpose: Empowering Individuals and Businesses | Episode 16 | AU Small Finance Bank","https://www.linkedin.com/feed/update/urn:li:activity:7111973200338534400?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7111973200338534400%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7111973200338534400"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","0","https://media.licdn.com/dms/image/D4D22AQGd1xTtaCnekA/feedshare-shrink_2048_1536/0/1707818049882?e=1712188800&v=beta&t=hnkTe5NyTy-49CHC6eEeLN5GLIyL3qeO2pOD0gjM0qg","false","96","2024-02-13T09:54:11.422Z","1707818051422","Today, on National Women's Day, we salute the spirit and strength of a woman. Suryoday Bank has empowered 40,000+ women through its various CSR initiatives. Their resilience and determination inspire us to build a better society together.

Suryoday Foundation 

#NationalWomensDay #SarojiniNaidu #BirthAnniversary #SuryodayBank #bankofsmiles","2w",,"https://www.linkedin.com/feed/update/urn:li:activity:7163108084352069632?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7163108084352069632%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7163108084352069632"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","1","https://media.licdn.com/dms/image/D4D22AQGPwV-hRmRYvQ/feedshare-shrink_2048_1536/0/1680147666465?e=1712188800&v=beta&t=eUFY9tNCRbaPNQ8g3KpshyW0OSJUqZo90frAGt_SEYI","false","126","2023-03-30T03:41:07.223Z","1680147667223","Wishing you a Happy Ram Navami. May this auspicious day bring you prosperity, peace and smiles.

 #bankofsmiles #ramnavami #celebrations","1yr",,"https://www.linkedin.com/feed/update/urn:li:activity:7047050081224527872?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7047050081224527872%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7047050081224527872"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","1","https://media.licdn.com/dms/image/D4D05AQEcJIpidyNG-g/videocover-high/0/1693637062446?e=1710093600&v=beta&t=oGJeICO8kUigGsCkHTQiVO7gR1oSXsRv2vyFeF_4wwc","false","176","2023-09-02T06:44:23.524Z","1693637063524","Adopt a new way to accept payments. Grow your business with Suryoday Merchant QR Code and enjoy multiple benefits.
To apply, visit www.suryodaybank.com/apply or call 1800 266 7711

#qrcode #qr #bankofsmiles #suryodaybank","6mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7103628710087471104?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7103628710087471104%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7103628710087471104"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","83","https://media.licdn.com/dms/image/D4D22AQGls4DDCxHRyw/feedshare-shrink_2048_1536/0/1684147955070?e=1712188800&v=beta&t=KdYKsRyVbFAGq5J2R82DLVph1mjG2-KOBsODJ_ytOIw","false","523","2023-05-15T10:52:36.264Z","1684147956264","We welcome Sudheer Muvva, a Banking Domain executive and seasoned technology leader with over two decades of industry experience. 

He carries rich expertise in Technology, Digital Transformation, Solution Architecture, Developing Products & Platforms, and Cloud adoption in customer and product-centric roles. His experience spans Rural, Retail, MSME, SME and Wholesale Banking.
 
He is passionate about leveraging technology to drive business transformation and believes in staying ahead of the curve regarding industry trends and best practices.

#congratulations #bankofsmiles #suryodaybank ","10mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7063828509550329857?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7063828509550329857%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7063828509550329857"
"589K","AU SMALL FINANCE BANK","aubank","https://www.linkedin.com/company/aubank/","Company","7","https://media.licdn.com/dms/image/D4D22AQHvKsWMmYj-WA/feedshare-shrink_2048_1536/0/1707392017184?e=1712188800&v=beta&t=bjSHRuuFDy8oEjladSsOYQo3tbOqWxMjE16Wh-BNFF4","false","505","2024-02-08T11:33:38.619Z","1707392018619","AU Shine, our Fintech Program, welcomed a dynamic cohort of interns on January 5th, 2024. Diverse backgrounds, unified ambitions—these rising stars, from computer science to data analytics, bring innovation to the financial tech landscape. Team players with a knack for collaboration, they're set to navigate the digital frontier of tech over the next 6 months with AU Shine. Stay tuned for the groundbreaking projects they will be working on! 

Chitkara University | JECRC University | Banasthali Vidyapith 
#FintechInterns #Innovation #FutureLeaders ","3w",,"https://www.linkedin.com/feed/update/urn:li:activity:7161321173262249984?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7161321173262249984%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7161321173262249984"
"290K","Jana Small Finance Bank","jana-small-financebank","https://www.linkedin.com/company/jana-small-financebank/","Company","1","https://media.licdn.com/dms/image/D4D22AQEftv2FxtQ1oA/feedshare-shrink_2048_1536/0/1692597361868?e=1712188800&v=beta&t=ZVzhtU51bxhhdBhDV1Z6AJC0vBdYtesrKQSy4sY4ZEQ","false","216","2023-08-21T05:56:02.635Z","1692597362635","Multiply your savings and secure your future with Jana SFB Fixed Deposits.

For more information, visit janabank.com/deposits

#JanaSFB #JanaSmallFinanceBank #FixedDeposits #InterestRate #HigherReturns #Investments #EasyBanking #FinancialGoals","6mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7099267888489934848?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7099267888489934848%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7099267888489934848"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","2","https://media.licdn.com/dms/image/D4D05AQEXoCr2aYlI-A/videocover-high/0/1690280372485?e=1710093600&v=beta&t=U3sP0CE0j84u0mEbEiBxRGdZFe_eVpAKSHTaPhx6_2A","false","67","2023-07-25T10:19:33.540Z","1690280373540","Overcome roadblocks to your dreams with Suryoday Two-Wheeler Loan. Up to 90%* finance of on-road price, minimum documentation, attractive rates of interest, and many more benefits. Own your dream two-wheeler today. To apply, visit suryodaybank.com/apply or call on 1800 266 711 

#twowheeler #2wheeler #loans #bankofsmiles #suryodaybank","7mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7089549731860770816?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7089549731860770816%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7089549731860770816"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","1","https://media.licdn.com/dms/image/D4D22AQGtTAHfEo_fOA/feedshare-shrink_2048_1536/0/1680998784093?e=1712188800&v=beta&t=oFAR15cRQmRKYrmykpS3YMQEj1TB2WqXOUQ2e8FcBiM","false","116","2023-04-09T00:06:25.066Z","1680998785066","Wishing you a Happy Easter. May this Easter bring more smiles and prosperity. 

#easter #suryodaysmallfinancebank #bankofsmiles #suryodaybank #celebrations","11mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7050619928197967872?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7050619928197967872%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7050619928197967872"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","326","https://media.licdn.com/dms/image/D4D22AQGSR-88bAckxA/feedshare-shrink_2048_1536/0/1692968142131?e=1712188800&v=beta&t=RTDeDKf4au-qfCEkbjiljc0Maiy5Qtw5FvwCeJN-kzQ","false","1252","2023-08-25T12:55:43.129Z","1692968143129","Interested candidates kindly scan to apply. ","6mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7100823054598991872?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7100823054598991872%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7100823054598991872"
"589K","AU SMALL FINANCE BANK","aubank","https://www.linkedin.com/company/aubank/","Company","50","https://media.licdn.com/dms/image/D4D05AQGSAFxYkdagDA/videocover-high/0/1707844422419?e=1710093600&v=beta&t=xYrYBTAdxZxhgfXXzPu0G_hFKHVCwgHgxl1qgakqetc","false","210","2024-02-14T03:30:02.347Z","1707881402347","When was the last time you had a financial discussion with your partner for a secure future together?
Watch a unique compatibility experiment that captures candid moments of couples as they explore their financial compatibility.
This Valentine’s Day, bring a Badlaav in your life to make Financial Compatibility as a Couple Goal.
 
#AUSmallFinanceBank #BadlaavHumseHai #ValentinesDay
","2w",,"https://www.linkedin.com/feed/update/urn:li:activity:7163373797390200833?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7163373797390200833%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7163373797390200833"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","3","https://media.licdn.com/dms/image/D4D22AQFWZXG0qYP1ug/feedshare-shrink_2048_1536/0/1681367645880?e=1712188800&v=beta&t=EDbp3PBos3GA6Uunlc3U6dXrKnuklYWy7RfOsw1YDAU","false","211","2023-04-13T06:34:31.164Z","1681367671164","Suryoday Small Finance Bank excitedly supports and captures the smiles at NRI Cricket League, Seawoods. We took this opportunity to engage with society members. This event was full of smiles and enthusiasm.

#bankofsmiles #suryodaysmallfinancebank #suryodaybank #cricket #crickettournament #activity #seawoods","11mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7052167148634259456?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7052167148634259456%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7052167148634259456"
"290K","Jana Small Finance Bank","jana-small-financebank","https://www.linkedin.com/company/jana-small-financebank/","Company","18","https://media.licdn.com/dms/image/D5622AQEAtXFafMTvfg/feedshare-shrink_2048_1536/0/1680578270486?e=1712188800&v=beta&t=r4nD9c_7yRXKQ7_gC-dUbAGlbqoFsmPE0KoeGgxV5io","false","639","2023-04-04T03:17:59.311Z","1680578279311","Day 2 of #Agraga was all about Jana Leadership motivating, encouraging, and instilling confidence in the team. Here are a few glimpses that represent team building at its best.
#5YearsOfJanaBank #team #leadership ","11mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7048856199227715584?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7048856199227715584%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7048856199227715584"
